time,frequency,confidence
58.43,1985.804,0.599048
58.44,1985.097,0.404630
58.45,1985.451,0.201085
58.46,1982.858,0.216081
58.47,1980.272,0.155041
58.48,1339.417,0.194076
58.49,243.698,0.181534
58.50,244.744,0.223897
58.51,1330.511,0.273871
58.52,246.009,0.383896
58.53,246.498,0.369421
58.54,329.523,0.324976
58.55,329.218,0.497547
58.56,327.100,0.281903
58.57,243.636,0.176975
58.58,1312.868,0.046174
58.59,121.662,0.224935
58.60,121.752,0.560065
58.61,121.091,0.409246
58.62,121.446,0.483528
58.63,121.366,0.285005
58.64,120.386,0.145709
58.65,243.280,0.255218
58.66,243.396,0.425002
58.67,244.887,0.423148
58.68,244.508,0.284032
58.69,244.648,0.595371
58.70,244.239,0.644420
58.71,245.377,0.565495
58.72,244.258,0.701343
58.73,243.524,0.764483
58.74,242.694,0.804923
58.75,243.545,0.743109
58.76,241.960,0.771460
58.77,243.386,0.771255
58.78,243.914,0.718770
58.79,243.539,0.757008
58.80,244.237,0.708351
58.81,242.288,0.780904
58.82,241.411,0.684335
58.83,242.730,0.687353
58.84,242.252,0.595999
58.85,240.874,0.296108
58.86,244.735,0.229895
58.87,247.164,0.316293
58.88,246.952,0.366464
58.89,242.784,0.326249
58.90,240.545,0.607072
58.91,241.411,0.497295
58.92,240.080,0.479775
58.93,241.613,0.208629
58.94,242.499,0.287832
58.95,220.316,0.076787
58.96,244.736,0.044872
58.97,240.091,0.156625
58.98,118.968,0.127115
58.99,238.759,0.097346
59.00,118.787,0.143407
59.01,119.152,0.181839
59.02,244.114,0.275415
59.03,241.511,0.331401
59.04,240.091,0.166824
59.05,243.867,0.085971
59.06,245.984,0.069493
59.07,245.214,0.247950
59.08,238.075,0.056093
59.09,119.115,0.157710
59.10,120.487,0.362610
59.11,121.670,0.267213
59.12,121.383,0.229724
59.13,121.146,0.201632
59.14,120.282,0.135830
59.15,244.545,0.097184
59.16,243.792,0.425978
59.17,236.581,0.547733
59.18,237.306,0.685147
59.19,239.083,0.680516
59.20,240.883,0.639861
59.21,241.806,0.557393
59.22,242.782,0.723943
59.23,242.393,0.757668
59.24,241.766,0.825061
59.25,241.397,0.864577
59.26,238.657,0.755620
59.27,237.543,0.761173
59.28,238.538,0.793809
59.29,240.733,0.802589
59.30,242.513,0.787243
59.31,243.428,0.709549
59.32,245.299,0.508910
59.33,244.447,0.282001
59.34,244.925,0.105904
59.35,244.791,0.677899
59.36,245.966,0.819560
59.37,245.802,0.726481
59.38,239.967,0.700536
59.39,235.942,0.726118
59.40,239.713,0.522888
59.41,252.352,0.309093
59.42,122.064,0.285715
59.43,236.467,0.215419
59.44,242.118,0.249340
59.45,244.081,0.282845
59.46,219.422,0.124323
59.47,251.311,0.092276
59.48,244.403,0.389295
59.49,243.199,0.455731
59.50,242.446,0.168548
59.51,242.789,0.193103
59.52,242.656,0.456224
59.53,241.009,0.519516
59.54,239.653,0.779632
59.55,241.000,0.797293
59.56,241.205,0.739751
59.57,243.247,0.675361
59.58,243.843,0.632019
59.59,243.614,0.723096
59.60,243.276,0.677452
59.61,242.326,0.831381
59.62,241.389,0.848870
59.63,241.677,0.873792
59.64,243.355,0.825414
59.65,243.990,0.812755
59.66,244.337,0.810223
59.67,244.587,0.720484
59.68,243.547,0.649219
59.69,243.969,0.734469
59.70,243.896,0.774301
59.71,243.521,0.773872
59.72,242.407,0.837864
59.73,241.627,0.838730
59.74,242.155,0.724001
59.75,241.797,0.668176
59.76,242.633,0.737174
59.77,242.799,0.601107
59.78,242.709,0.611779
59.79,242.367,0.686319
59.80,242.962,0.726895
59.81,241.908,0.619133
59.82,242.481,0.595286
59.83,242.826,0.571772
59.84,241.803,0.413731
59.85,241.457,0.346011
59.86,243.602,0.276417
59.87,244.047,0.161667
59.88,244.681,0.333314
59.89,244.983,0.496409
59.90,244.839,0.681866
59.91,243.948,0.596497
59.92,82.752,0.234430
59.93,82.427,0.081292
59.94,242.138,0.104329
59.95,119.182,0.084822
59.96,117.725,0.092230
59.97,247.800,0.067920
59.98,246.695,0.131804
59.99,243.635,0.125275
60.00,1173.153,0.026268
60.01,1225.169,0.040905
60.02,1873.377,0.047764
60.03,1963.999,0.026155
60.04,1982.849,0.019218
60.05,1990.155,0.012545
60.06,1988.546,0.011893
60.07,1983.418,0.008865
60.08,86.287,0.023000
60.09,174.522,0.052931
60.10,242.475,0.088282
60.11,240.251,0.034171
60.12,1044.927,0.012246
60.13,1029.182,0.023129
60.14,1027.565,0.074206
60.15,1036.106,0.152406
60.16,516.383,0.052907
60.17,119.228,0.079106
60.18,323.946,0.080727
60.19,156.752,0.126366
60.20,160.265,0.155639
60.21,82.714,0.217920
60.22,84.526,0.254012
60.23,84.145,0.189357
60.24,161.980,0.415638
60.25,158.697,0.493065
60.26,157.706,0.433466
60.27,159.520,0.232714
60.28,81.610,0.136849
60.29,81.740,0.233284
60.30,80.967,0.225025
60.31,81.530,0.218468
60.32,82.050,0.072641
60.33,80.753,0.096000
60.34,80.307,0.253390
60.35,40.553,0.331875
60.36,81.758,0.391670
60.37,82.071,0.241093
60.38,81.884,0.286473
60.39,80.960,0.593654
60.40,80.290,0.572317
60.41,80.201,0.399212
60.42,81.498,0.480092
60.43,82.005,0.337909
60.44,243.113,0.452563
60.45,241.964,0.554419
60.46,242.902,0.641100
60.47,244.482,0.746028
60.48,244.320,0.749811
60.49,241.966,0.610344
60.50,240.329,0.329449
60.51,241.388,0.359614
60.52,241.834,0.083079
60.53,81.881,0.076345
60.54,242.470,0.512218
60.55,48.788,0.418527
60.56,34.141,0.510158
60.57,49.237,0.452445
60.58,243.840,0.143190
60.59,244.512,0.597726
60.60,243.291,0.449721
60.61,243.311,0.513562
60.62,242.014,0.765497
60.63,241.025,0.800523
60.64,241.413,0.821130
60.65,243.261,0.786220
60.66,243.114,0.806150
60.67,244.192,0.719028
60.68,244.593,0.667904
60.69,242.140,0.718917
60.70,241.559,0.718879
60.71,238.743,0.478597
60.72,239.839,0.420974
60.73,241.370,0.378590
60.74,240.535,0.253547
60.75,241.955,0.329637
60.76,240.263,0.203444
60.77,240.164,0.265395
60.78,244.440,0.231968
60.79,81.393,0.215946
60.80,244.681,0.431365
60.81,245.165,0.431927
60.82,240.862,0.356326
60.83,34.401,0.212865
60.84,240.693,0.293783
60.85,240.165,0.206169
60.86,318.543,0.158245
60.87,240.029,0.158108
60.88,240.504,0.399014
60.89,241.599,0.411007
60.90,78.950,0.257583
60.91,1687.026,0.199088
60.92,243.400,0.228780
60.93,243.740,0.240130
60.94,80.698,0.474887
60.95,80.598,0.387864
60.96,80.561,0.446935
60.97,243.057,0.355230
60.98,235.854,0.182027
60.99,237.674,0.225113
61.00,241.281,0.238012
61.01,245.766,0.323317
61.02,243.149,0.337041
61.03,238.694,0.212032
61.04,236.804,0.430893
61.05,237.063,0.361298
61.06,242.933,0.185965
61.07,81.602,0.182754
61.08,81.557,0.166454
61.09,1087.232,0.055371
61.10,1074.739,0.028424
61.11,1074.452,0.051644
61.12,241.748,0.074691
61.13,35.405,0.033584
61.14,237.289,0.063126
61.15,237.862,0.209318
61.16,238.222,0.145444
61.17,242.775,0.107725
61.18,243.428,0.207849
61.19,240.709,0.316708
61.20,236.871,0.407938
61.21,235.231,0.670983
61.22,236.923,0.635867
61.23,241.697,0.637999
61.24,245.534,0.676041
61.25,244.399,0.789804
61.26,242.358,0.791113
61.27,242.681,0.668216
61.28,243.508,0.696380
61.29,244.372,0.602619
61.30,241.866,0.589213
61.31,242.289,0.352769
61.32,240.772,0.386594
61.33,239.017,0.467210
61.34,239.668,0.633040
61.35,239.892,0.568089
61.36,240.003,0.558524
61.37,242.873,0.642502
61.38,243.459,0.639183
61.39,241.689,0.603997
61.40,241.159,0.469453
61.41,241.173,0.513276
61.42,242.603,0.590670
61.43,242.280,0.288100
61.44,156.301,0.379902
61.45,157.379,0.184646
61.46,161.123,0.285856
61.47,240.587,0.203160
61.48,239.849,0.246530
61.49,120.804,0.307763
61.50,120.046,0.519007
61.51,239.675,0.267216
61.52,242.936,0.103530
61.53,308.429,0.133051
61.54,243.405,0.268499
61.55,243.609,0.348752
61.56,242.155,0.256677
61.57,281.409,0.224059
61.58,240.047,0.209045
61.59,240.306,0.084345
61.60,164.105,0.152313
61.61,310.699,0.102737
61.62,1598.595,0.076212
61.63,1756.793,0.096469
61.64,1765.510,0.165562
61.65,1768.598,0.337907
61.66,1746.894,0.196696
61.67,1176.121,0.060997
61.68,1769.122,0.150174
61.69,1765.381,0.114162
61.70,39.802,0.072918
61.71,1186.133,0.119308
61.72,1199.006,0.084574
61.73,1204.836,0.070795
61.74,78.604,0.154117
61.75,243.440,0.201811
61.76,81.318,0.134556
61.77,161.981,0.094585
61.78,1177.453,0.219491
61.79,1181.496,0.226442
61.80,1189.448,0.091287
61.81,1957.621,0.115158
61.82,165.229,0.275105
61.83,162.865,0.279530
61.84,156.624,0.289012
61.85,156.874,0.173257
61.86,161.965,0.103281
61.87,81.674,0.201654
61.88,81.881,0.309626
61.89,81.433,0.275440
61.90,243.414,0.086593
61.91,825.037,0.065634
61.92,1227.203,0.163510
61.93,166.637,0.129017
61.94,165.263,0.131488
61.95,38.877,0.159859
61.96,1862.253,0.082279
61.97,1872.650,0.096388
61.98,1206.953,0.071110
61.99,158.003,0.170719
62.00,159.022,0.133116
62.01,163.110,0.297785
62.02,162.854,0.234878
62.03,162.499,0.157617
62.04,120.334,0.129411
62.05,40.384,0.287523
62.06,40.269,0.201830
62.07,121.963,0.219598
62.08,120.974,0.231773
62.09,120.302,0.245162
62.10,116.599,0.135048
62.11,165.455,0.153928
62.12,165.671,0.160889
62.13,121.272,0.161876
62.14,157.627,0.270869
62.15,160.305,0.327963
62.16,163.469,0.624823
62.17,164.311,0.496517
62.18,164.350,0.335048
62.19,161.275,0.344874
62.20,161.400,0.225956
62.21,163.319,0.131902
62.22,32.894,0.134262
62.23,32.977,0.244111
62.24,160.730,0.336199
62.25,158.759,0.429427
62.26,160.629,0.352427
62.27,164.230,0.226794
62.28,165.947,0.088291
62.29,82.298,0.056720
62.30,123.187,0.207661
62.31,247.867,0.404933
62.32,40.371,0.170635
62.33,40.013,0.225441
62.34,80.550,0.151349
62.35,81.157,0.246923
62.36,81.382,0.740469
62.37,81.192,0.679659
62.38,81.428,0.490640
62.39,161.652,0.265874
62.40,162.777,0.244733
62.41,39.995,0.274114
62.42,159.203,0.250613
62.43,157.202,0.216922
62.44,159.050,0.143174
62.45,309.052,0.149361
62.46,304.757,0.144552
62.47,39.849,0.207951
62.48,155.539,0.320506
62.49,155.638,0.408796
62.50,301.380,0.262254
62.51,288.626,0.209822
62.52,284.666,0.256469
62.53,134.688,0.157039
62.54,132.655,0.080331
62.55,40.215,0.091803
62.56,39.975,0.145313
62.57,39.762,0.155920
62.58,79.513,0.131983
62.59,118.307,0.235541
62.60,82.272,0.079549
62.61,165.057,0.112534
62.62,82.256,0.198279
62.63,81.503,0.125734
62.64,80.863,0.139126
62.65,122.420,0.359038
62.66,121.410,0.519567
62.67,120.885,0.666538
62.68,120.948,0.534747
62.69,120.558,0.403746
62.70,80.356,0.315453
62.71,39.548,0.143794
62.72,81.749,0.149360
62.73,41.009,0.133787
62.74,83.522,0.090787
62.75,81.102,0.108643
62.76,38.792,0.237464
62.77,79.153,0.118368
62.78,314.512,0.085548
62.79,316.040,0.198458
62.80,160.235,0.086771
62.81,39.404,0.212869
62.82,38.606,0.046225
62.83,1840.549,0.054607
62.84,1116.137,0.042823
62.85,38.859,0.077884
62.86,161.503,0.059379
62.87,40.207,0.315039
62.88,40.293,0.324707
62.89,81.017,0.137016
62.90,39.857,0.285588
62.91,39.661,0.391498
62.92,39.511,0.564403
62.93,39.576,0.464559
62.94,39.732,0.213529
62.95,39.753,0.115546
62.96,1165.762,0.023170
62.97,260.911,0.065342
62.98,40.070,0.075591
62.99,40.121,0.133383
63.00,39.586,0.205969
63.01,39.427,0.275920
63.02,40.180,0.303594
63.03,80.556,0.294636
63.04,80.571,0.418399
63.05,80.927,0.449635
63.06,81.003,0.476510
63.07,81.820,0.415581
63.08,40.458,0.414218
63.09,40.226,0.354085
63.10,40.035,0.530297
63.11,39.964,0.524203
63.12,163.608,0.193263
63.13,40.246,0.183099
63.14,40.258,0.351456
63.15,39.745,0.269925
63.16,39.610,0.136363
63.17,39.729,0.101346
63.18,39.527,0.233712
63.19,39.431,0.218521
63.20,39.307,0.415159
63.21,39.490,0.172737
63.22,40.365,0.167282
63.23,40.034,0.216608
63.24,39.050,0.064370
63.25,38.856,0.271667
63.26,161.358,0.124897
63.27,164.160,0.106628
63.28,163.199,0.060639
63.29,163.230,0.064737
63.30,159.694,0.081170
63.31,158.934,0.013158
63.32,1383.553,0.010544
63.33,1377.923,0.006772
63.34,1354.610,0.009634
63.35,1352.533,0.016272
63.36,1357.689,0.013587
63.37,675.674,0.015293
63.38,161.780,0.048054
63.39,160.234,0.464932
63.40,159.180,0.486816
63.41,159.751,0.478311
63.42,161.740,0.295243
63.43,164.379,0.080820
63.44,1919.673,0.111340
63.45,1873.103,0.181177
63.46,1732.509,0.131126
63.47,1728.317,0.005030
63.48,1402.221,0.002864
63.49,1398.443,0.003481
63.50,1380.013,0.007633
63.51,1380.828,0.008681
63.52,1303.475,0.009215
63.53,1241.747,0.044967
63.54,32.195,0.045457
63.55,32.061,0.047850
63.56,163.352,0.008919
63.57,39.976,0.053462
63.58,39.891,0.113989
63.59,39.381,0.097392
63.60,161.588,0.150366
63.61,160.829,0.166612
63.62,162.387,0.242282
63.63,158.747,0.362262
63.64,158.114,0.399310
63.65,32.480,0.325769
63.66,164.580,0.096655
63.67,114.195,0.134081
63.68,181.198,0.036688
63.69,32.085,0.097989
63.70,32.129,0.031280
63.71,161.853,0.088546
63.72,164.849,0.186565
63.73,32.632,0.167804
63.74,160.378,0.316419
63.75,159.553,0.208313
63.76,82.191,0.120718
63.77,160.006,0.119113
63.78,134.484,0.112696
63.79,135.745,0.076242
63.80,135.816,0.108853
63.81,165.879,0.065471
63.82,165.015,0.079220
63.83,80.896,0.150824
63.84,155.424,0.213080
63.85,81.421,0.073257
63.86,1113.936,0.039287
63.87,32.836,0.083700
63.88,32.715,0.437843
63.89,32.439,0.369925
63.90,162.912,0.198646
63.91,164.571,0.184161
63.92,164.810,0.308829
63.93,161.541,0.384658
63.94,159.748,0.475667
63.95,159.018,0.338179
63.96,161.820,0.129357
63.97,164.396,0.187207
63.98,32.572,0.203019
63.99,118.565,0.141025
64.00,239.022,0.246025
64.01,240.015,0.288444
64.02,241.124,0.206988
64.03,240.714,0.050228
64.04,80.946,0.054260
64.05,81.381,0.046540
64.06,241.070,0.025449
64.07,242.948,0.040717
64.08,243.092,0.168022
64.09,243.411,0.043930
64.10,1416.091,0.018605
64.11,948.976,0.033029
64.12,947.587,0.039884
64.13,1381.465,0.013765
64.14,1367.589,0.007117
64.15,544.113,0.015462
64.16,545.507,0.018403
64.17,234.938,0.024797
64.18,237.685,0.155401
64.19,238.620,0.051529
64.20,1945.028,0.028701
64.21,1951.441,0.097527
64.22,1950.345,0.164957
64.23,1939.690,0.151241
64.24,1743.495,0.022035
64.25,1968.191,0.023909
64.26,1974.123,0.017304
64.27,1974.280,0.010467
64.28,1968.473,0.007308
64.29,1962.754,0.004392
64.30,1956.619,0.005128
64.31,975.442,0.006096
64.32,544.630,0.021685
64.33,564.929,0.024644
64.34,1168.540,0.012345
64.35,1165.545,0.052054
64.36,1028.328,0.052433
64.37,990.813,0.236066
64.38,661.474,0.205128
64.39,662.990,0.210878
64.40,1974.670,0.303441
64.41,1976.744,0.473357
64.42,1974.065,0.610514
64.43,1967.010,0.715680
64.44,1967.554,0.821573
64.45,1969.780,0.819724
64.46,1960.043,0.689329
64.47,1955.828,0.208818
64.48,1961.818,0.017640
64.49,1971.593,0.009183
64.50,1962.198,0.007768
64.51,1937.530,0.011134
64.52,1921.766,0.009211
64.53,1903.334,0.012168
64.54,1926.107,0.011606
64.55,1969.571,0.012884
64.56,1974.689,0.011011
64.57,1966.940,0.008007
64.58,1969.405,0.012632
64.59,984.156,0.022511
64.60,544.061,0.081897
64.61,553.275,0.117899
64.62,1866.522,0.214743
64.63,1880.174,0.335388
64.64,1904.703,0.347169
64.65,1935.531,0.276381
64.66,1973.420,0.115536
64.67,1032.025,0.022756
64.68,1032.707,0.015492
64.69,770.655,0.017341
64.70,942.808,0.065608
64.71,940.339,0.159820
64.72,944.663,0.206519
64.73,312.743,0.174484
64.74,307.878,0.170254
64.75,394.815,0.159400
64.76,324.415,0.136047
64.77,1569.096,0.339135
64.78,1561.705,0.069754
64.79,1472.436,0.026593
64.80,1976.027,0.010617
64.81,1051.932,0.008977
64.82,565.895,0.306290
64.83,563.537,0.300477
64.84,558.988,0.222329
64.85,588.194,0.113319
64.86,1096.127,0.221819
64.87,392.442,0.089972
64.88,80.251,0.150894
64.89,81.049,0.245467
64.90,1105.450,0.053013
64.91,1184.653,0.025878
64.92,1182.436,0.008407
64.93,546.967,0.007586
64.94,554.997,0.061826
64.95,1722.528,0.098494
64.96,1867.097,0.380026
64.97,1882.396,0.496464
64.98,1906.087,0.378568
64.99,1968.147,0.249012
65.00,1978.675,0.210978
65.01,1975.502,0.087157
65.02,1976.403,0.043583
65.03,1298.948,0.086212
65.04,941.061,0.235154
65.05,1116.900,0.270481
65.06,1097.110,0.251011
65.07,231.681,0.192457
65.08,1592.398,0.179964
65.09,1601.697,0.370404
65.10,1587.349,0.308042
65.11,1564.884,0.102288
65.12,1459.612,0.023471
65.13,1456.633,0.030793
65.14,539.752,0.030695
65.15,558.095,0.312410
65.16,553.165,0.322596
65.17,546.507,0.263296
65.18,542.925,0.234956
65.19,1098.626,0.323466
65.20,1092.779,0.343639
65.21,1080.571,0.211921
65.22,1067.234,0.087385
65.23,1058.109,0.066560
65.24,1051.960,0.069993
65.25,523.938,0.115164
65.26,533.715,0.118816
65.27,544.796,0.100565
65.28,1624.289,0.235397
65.29,1643.677,0.260070
65.30,1857.316,0.315117
65.31,1874.808,0.404044
65.32,1963.831,0.208991
65.33,1978.195,0.234093
65.34,1979.452,0.104146
65.35,1040.770,0.049326
65.36,1299.385,0.092360
65.37,940.201,0.150144
65.38,254.334,0.298160
65.39,233.535,0.228731
65.40,235.488,0.261012
65.41,1578.888,0.402189
65.42,1575.062,0.553974
65.43,1571.907,0.501622
65.44,1976.452,0.113342
65.45,1446.805,0.061817
65.46,1981.774,0.017188
65.47,1049.506,0.024893
65.48,1045.527,0.042333
65.49,1050.314,0.068709
65.50,1976.755,0.045960
65.51,1976.771,0.043211
65.52,1039.750,0.127727
65.53,1047.244,0.193134
65.54,1054.540,0.105879
65.55,1068.413,0.024759
65.56,1082.594,0.012889
65.57,1085.961,0.011900
65.58,1420.644,0.018451
65.59,1421.925,0.295836
65.60,1438.597,0.356906
65.61,1462.742,0.274161
65.62,1649.059,0.329805
65.63,1658.078,0.522225
65.64,1681.497,0.522215
65.65,1840.120,0.409365
65.66,1875.143,0.552901
65.67,1874.977,0.635373
65.68,1878.854,0.469167
65.69,376.212,0.253810
65.70,213.396,0.096753
65.71,114.475,0.139787
65.72,236.110,0.110359
65.73,1569.242,0.198180
65.74,1503.597,0.303425
65.75,1489.234,0.341704
65.76,1475.946,0.375151
65.77,1462.822,0.416161
65.78,1452.210,0.309425
65.79,1431.438,0.255782
65.80,99.668,0.065540
65.81,100.792,0.165737
65.82,98.504,0.112349
65.83,84.409,0.101103
65.84,99.355,0.084979
65.85,100.995,0.079930
65.86,86.551,0.059091
65.87,239.454,0.096975
65.88,242.614,0.172062
65.89,244.809,0.213488
65.90,246.402,0.279594
65.91,245.159,0.225876
65.92,242.015,0.104923
65.93,1233.248,0.105888
65.94,1233.434,0.057522
65.95,1690.705,0.190800
65.96,1692.838,0.251158
65.97,1760.873,0.158637
65.98,1803.110,0.250852
65.99,1809.938,0.246406
66.00,1819.317,0.289559
66.01,1812.080,0.161710
66.02,1716.149,0.264174
66.03,1689.503,0.386499
66.04,1563.944,0.310692
66.05,1578.771,0.207620
66.06,274.307,0.135984
66.07,302.289,0.270722
66.08,298.384,0.297957
66.09,298.028,0.142216
66.10,1754.848,0.048503
66.11,126.040,0.051040
66.12,271.256,0.068180
66.13,120.335,0.040524
66.14,1210.042,0.019205
66.15,242.430,0.045283
66.16,274.571,0.021148
66.17,220.568,0.082011
66.18,218.182,0.230693
66.19,111.051,0.275723
66.20,115.667,0.255726
66.21,239.628,0.141266
66.22,241.220,0.311718
66.23,243.455,0.460276
66.24,243.767,0.500539
66.25,243.767,0.153220
66.26,245.695,0.420895
66.27,248.526,0.169681
66.28,246.334,0.060014
66.29,1664.014,0.108169
66.30,1662.546,0.555830
66.31,1691.317,0.748759
66.32,1724.261,0.747272
66.33,1743.271,0.716177
66.34,1755.629,0.841579
66.35,1748.372,0.841697
66.36,1733.827,0.786849
66.37,1715.200,0.593751
66.38,1699.806,0.437531
66.39,1666.141,0.264735
66.40,1561.210,0.239289
66.41,242.777,0.224273
66.42,245.416,0.168872
66.43,35.193,0.415864
66.44,35.171,0.243492
66.45,1325.438,0.059056
66.46,1322.529,0.052756
66.47,242.922,0.048810
66.48,234.137,0.054534
66.49,231.938,0.067144
66.50,232.343,0.240877
66.51,241.705,0.098711
66.52,243.892,0.236600
66.53,268.057,0.394445
66.54,268.362,0.510968
66.55,266.721,0.403384
66.56,237.085,0.373208
66.57,234.380,0.322569
66.58,248.922,0.287774
66.59,249.593,0.409544
66.60,254.638,0.455292
66.61,265.240,0.443123
66.62,263.930,0.397724
66.63,258.566,0.397144
66.64,254.456,0.427225
66.65,266.011,0.277591
66.66,260.524,0.260362
66.67,263.125,0.477354
66.68,270.236,0.254749
66.69,271.101,0.138019
66.70,237.093,0.188392
66.71,1750.482,0.239999
66.72,1731.208,0.432947
66.73,1708.849,0.447546
66.74,1702.029,0.450812
66.75,1677.607,0.106209
66.76,1687.375,0.222354
66.77,245.647,0.379821
66.78,246.413,0.443044
66.79,254.878,0.319786
66.80,260.564,0.239848
66.81,203.427,0.193715
66.82,266.940,0.156644
66.83,250.913,0.208393
66.84,248.665,0.296486
66.85,249.551,0.488082
66.86,251.557,0.489821
66.87,256.484,0.578074
66.88,255.086,0.461064
66.89,265.532,0.217582
66.90,267.128,0.179920
66.91,268.969,0.130636
66.92,226.342,0.318769
66.93,228.388,0.564780
66.94,228.616,0.513332
66.95,231.829,0.103698
66.96,249.105,0.061054
66.97,245.663,0.274696
66.98,241.544,0.217445
66.99,220.498,0.123696
67.00,215.748,0.189344
67.01,211.220,0.410094
67.02,210.976,0.358887
67.03,103.941,0.211159
67.04,100.910,0.289212
67.05,294.589,0.397927
67.06,286.044,0.531970
67.07,275.918,0.684212
67.08,274.223,0.798767
67.09,273.050,0.784673
67.10,269.947,0.509649
67.11,349.275,0.629007
67.12,346.089,0.681726
67.13,341.771,0.483919
67.14,342.269,0.436653
67.15,84.097,0.392414
67.16,83.925,0.361940
67.17,83.784,0.510664
67.18,334.910,0.285182
67.19,81.443,0.352336
67.20,80.940,0.531738
67.21,326.197,0.311369
67.22,328.059,0.502532
67.23,82.222,0.776971
67.24,82.032,0.798271
67.25,81.759,0.796350
67.26,328.793,0.546438
67.27,328.705,0.529973
67.28,327.883,0.562667
67.29,327.021,0.564998
67.30,327.155,0.616810
67.31,81.971,0.771575
67.32,82.414,0.875384
67.33,82.713,0.877894
67.34,82.459,0.887972
67.35,324.723,0.590540
67.36,315.052,0.549903
67.37,311.261,0.576345
67.38,306.221,0.566561
67.39,295.703,0.477958
67.40,285.021,0.247351
67.41,78.487,0.150385
67.42,259.028,0.091887
67.43,81.438,0.018386
